"GR-CL"|"No "|"No "|"Gravelly clay loam"|"29204246"|"57203466"
"GR-L"|"No "|"No "|"Gravelly loam"|"29204246"|"57203467"
"CB-CL"|"No "|"No "|"Cobbly clay loam"|"29204247"|"57203468"
"CBV-CL"|"No "|"No "|"Very cobbly clay loam"|"29204247"|"57203469"
"CBV-LS"|"No "|"No "|"Very cobbly loamy sand"|"29204248"|"57203470"
"CBV-S"|"No "|"No "|"Very cobbly sand"|"29204248"|"57203471"
"CBX-LS"|"No "|"No "|"Extremely cobbly loamy sand"|"29204248"|"57203472"
"GR-L"|"No "|"No "|"Gravelly loam"|"29204249"|"57203473"
"GR-CL"|"No "|"No "|"Gravelly clay loam"|"29204250"|"57203474"
"GR-L"|"No "|"No "|"Gravelly loam"|"29204250"|"57203475"
"S"|"No "|"Yes"|"Sand"|"29204251"|"57203476"
"LFS"|"No "|"Yes"|"Loamy fine sand"|"29204252"|"57203477"
"LFS"|"No "|"Yes"|"Loamy fine sand"|"29204253"|"57203478"
"S"|"No "|"Yes"|"Sand"|"29204254"|"57203479"
"S"|"No "|"Yes"|"Sand"|"29204255"|"57203480"
"LFS"|"No "|"Yes"|"Loamy fine sand"|"29204256"|"57203481"
"LFS"|"No "|"Yes"|"Loamy fine sand"|"29204257"|"57203482"
"S"|"No "|"Yes"|"Sand"|"29204258"|"57203483"
"SL"|"No "|"Yes"|"Sandy loam"|"29204259"|"57203484"
"LFS"|"No "|"Yes"|"Loamy fine sand"|"29204260"|"57203485"
"LFS"|"No "|"Yes"|"Loamy fine sand"|"29204261"|"57203486"
"S"|"No "|"Yes"|"Sand"|"29204262"|"57203487"
"S"|"No "|"Yes"|"Sand"|"29204263"|"57203488"
"SIL"|"No "|"Yes"|"Silt loam"|"29204264"|"57203489"
"SICL"|"No "|"Yes"|"Silty clay loam"|"29204265"|"57203490"
"SICL"|"No "|"Yes"|"Silty clay loam"|"29204266"|"57203491"
"CL"|"No "|"Yes"|"Clay loam"|"29204267"|"57203492"
"SIL"|"No "|"Yes"|"Silt loam"|"29204268"|"57203493"
"SICL"|"No "|"Yes"|"Silty clay loam"|"29204269"|"57203494"
"GR-L"|"No "|"Yes"|"Gravelly loam"|"29204270"|"57203495"
"CBV-FSL"|"No "|"Yes"|"Very cobbly fine sandy loam"|"29204271"|"57203496"
"CBX-FSL"|"No "|"No "|"Extremely cobbly fine sandy loam"|"29204271"|"57203497"
"CBV-FSL"|"No "|"Yes"|"Very cobbly fine sandy loam"|"29204272"|"57203498"
"CBX-FSL"|"No "|"No "|"Extremely cobbly fine sandy loam"|"29204272"|"57203499"
"UWB"|"No "|"Yes"|"Unweathered bedrock"|"29204273"|"57203500"
"CBV-FSL"|"No "|"Yes"|"Very cobbly fine sandy loam"|"29204274"|"57203501"
"CBX-FSL"|"No "|"No "|"Extremely cobbly fine sandy loam"|"29204274"|"57203502"
"CBV-L"|"No "|"Yes"|"Very cobbly loam"|"29204275"|"57203503"
"CBV-L"|"No "|"Yes"|"Very cobbly loam"|"29204276"|"57203504"
"UWB"|"No "|"Yes"|"Unweathered bedrock"|"29204277"|"57203505"
"SICL"|"No "|"Yes"|"Silty clay loam"|"29204278"|"57203506"
"SICL"|"No "|"Yes"|"Silty clay loam"|"29204279"|"57203507"
"SICL"|"No "|"Yes"|"Silty clay loam"|"29204280"|"57203508"
"FSL"|"No "|"Yes"|"Fine sandy loam"|"29204281"|"57203509"
"SICL"|"No "|"Yes"|"Silty clay loam"|"29204282"|"57203510"
"SICL"|"No "|"Yes"|"Silty clay loam"|"29204283"|"57203511"
"SICL"|"No "|"Yes"|"Silty clay loam"|"29204284"|"57203512"
"S"|"No "|"Yes"|"Sand"|"29204285"|"57203513"
"SICL"|"No "|"Yes"|"Silty clay loam"|"29204286"|"57203514"
"SICL"|"No "|"Yes"|"Silty clay loam"|"29204287"|"57203515"
"SICL"|"No "|"Yes"|"Silty clay loam"|"29204288"|"57203516"
"SICL"|"No "|"Yes"|"Silty clay loam"|"29204289"|"57203517"
"SICL"|"No "|"Yes"|"Silty clay loam"|"29204290"|"57203518"
"SICL"|"No "|"Yes"|"Silty clay loam"|"29204291"|"57203519"
"SICL"|"No "|"Yes"|"Silty clay loam"|"29204292"|"57203520"
"SICL"|"No "|"Yes"|"Silty clay loam"|"29204293"|"57203521"
"SICL"|"No "|"Yes"|"Silty clay loam"|"29204294"|"57203522"
"SICL"|"No "|"Yes"|"Silty clay loam"|"29204295"|"57203523"
"SICL"|"No "|"Yes"|"Silty clay loam"|"29204296"|"57203524"
"SICL"|"No "|"Yes"|"Silty clay loam"|"29204297"|"57203525"
"SICL"|"No "|"Yes"|"Silty clay loam"|"29204298"|"57203526"
"SICL"|"No "|"Yes"|"Silty clay loam"|"29204299"|"57203527"
"SICL"|"No "|"Yes"|"Silty clay loam"|"29204300"|"57203528"
"SICL"|"No "|"Yes"|"Silty clay loam"|"29204301"|"57203529"
"SICL"|"No "|"Yes"|"Silty clay loam"|"29204302"|"57203530"
"SICL"|"No "|"Yes"|"Silty clay loam"|"29204303"|"57203531"
"GRV-SL"|"No "|"Yes"|"Very gravelly sandy loam"|"29204304"|"57203532"
"SICL"|"No "|"Yes"|"Silty clay loam"|"29204305"|"57203533"
"SICL"|"No "|"Yes"|"Silty clay loam"|"29204306"|"57203534"
"SIL"|"No "|"Yes"|"Silt loam"|"29204307"|"57203535"
"SICL"|"No "|"Yes"|"Silty clay loam"|"29204308"|"57203536"
"IND"|"No "|"Yes"|"Indurated"|"29204309"|"57203537"
"SICL"|"No "|"Yes"|"Silty clay loam"|"29204310"|"57203538"
"S"|"No "|"Yes"|"Sand"|"29204311"|"57203539"
"SICL"|"No "|"Yes"|"Silty clay loam"|"29204312"|"57203540"
"SL"|"No "|"Yes"|"Sandy loam"|"29204313"|"57203541"
"L"|"No "|"Yes"|"Loam"|"29204314"|"57203542"
"L"|"No "|"Yes"|"Loam"|"29204315"|"57203543"
"L"|"No "|"Yes"|"Loam"|"29204316"|"57203544"
"SL"|"No "|"Yes"|"Sandy loam"|"29204317"|"57203545"
"SL"|"No "|"Yes"|"Sandy loam"|"29204318"|"57203546"
"SL"|"No "|"Yes"|"Sandy loam"|"29204319"|"57203547"
"SL"|"No "|"Yes"|"Sandy loam"|"29204320"|"57203548"
"L"|"No "|"Yes"|"Loam"|"29204321"|"57203549"
"L"|"No "|"Yes"|"Loam"|"29204322"|"57203550"
"L"|"No "|"Yes"|"Loam"|"29204323"|"57203551"
"SL"|"No "|"Yes"|"Sandy loam"|"29204324"|"57203552"
"GR-L"|"No "|"No "|"Gravelly loam"|"29204325"|"57203553"
"GR-L"|"No "|"No "|"Gravelly loam"|"29204326"|"57203554"
"GR-CL"|"No "|"No "|"Gravelly clay loam"|"29204327"|"57203555"
"GR-L"|"No "|"No "|"Gravelly loam"|"29204327"|"57203556"
"GR-CL"|"No "|"No "|"Gravelly clay loam"|"29204328"|"57203557"
"GR-L"|"No "|"No "|"Gravelly loam"|"29204328"|"57203558"
"CB-CL"|"No "|"No "|"Cobbly clay loam"|"29204329"|"57203559"
"CBV-CL"|"No "|"No "|"Very cobbly clay loam"|"29204329"|"57203560"
"CBV-LS"|"No "|"No "|"Very cobbly loamy sand"|"29204330"|"57203561"
"CBV-S"|"No "|"No "|"Very cobbly sand"|"29204330"|"57203562"
"CBX-LS"|"No "|"No "|"Extremely cobbly loamy sand"|"29204330"|"57203563"
"GR-L"|"No "|"No "|"Gravelly loam"|"29204331"|"57203564"
"GR-L"|"No "|"No "|"Gravelly loam"|"29204332"|"57203565"
"GR-CL"|"No "|"No "|"Gravelly clay loam"|"29204333"|"57203566"
"GR-L"|"No "|"No "|"Gravelly loam"|"29204333"|"57203567"
"GR-CL"|"No "|"No "|"Gravelly clay loam"|"29204334"|"57203568"
"GR-L"|"No "|"No "|"Gravelly loam"|"29204334"|"57203569"
"CB-CL"|"No "|"No "|"Cobbly clay loam"|"29204335"|"57203570"
"CBV-CL"|"No "|"No "|"Very cobbly clay loam"|"29204335"|"57203571"
"CBV-LS"|"No "|"No "|"Very cobbly loamy sand"|"29204336"|"57203572"
"CBV-S"|"No "|"No "|"Very cobbly sand"|"29204336"|"57203573"
"CBX-LS"|"No "|"No "|"Extremely cobbly loamy sand"|"29204336"|"57203574"
"L"|"No "|"Yes"|"Loam"|"29204337"|"57203575"
"L"|"No "|"Yes"|"Loam"|"29204338"|"57203576"
"L"|"No "|"Yes"|"Loam"|"29204339"|"57203577"
"L"|"No "|"Yes"|"Loam"|"29204340"|"57203578"
"SL"|"No "|"Yes"|"Sandy loam"|"29204341"|"57203579"
"SL"|"No "|"Yes"|"Sandy loam"|"29204342"|"57203580"
"SIL"|"No "|"Yes"|"Silt loam"|"29204343"|"57203581"
"SICL"|"No "|"Yes"|"Silty clay loam"|"29204344"|"57203582"
"SICL"|"No "|"Yes"|"Silty clay loam"|"29204345"|"57203583"
"SICL"|"No "|"Yes"|"Silty clay loam"|"29204346"|"57203584"
"GR-L"|"No "|"Yes"|"Gravelly loam"|"29204347"|"57203585"
"GRV-SL"|"No "|"Yes"|"Very gravelly sandy loam"|"29204348"|"57203586"
"GR-SL"|"No "|"Yes"|"Gravelly sandy loam"|"29204349"|"57203587"
"GRV-SL"|"No "|"Yes"|"Very gravelly sandy loam"|"29204350"|"57203588"
"CBV-SL"|"No "|"Yes"|"Very cobbly sandy loam"|"29204351"|"57203589"
"CBX-SL"|"No "|"No "|"Extremely cobbly sandy loam"|"29204351"|"57203590"
"UWB"|"No "|"Yes"|"Unweathered bedrock"|"29204352"|"57203591"
"GR-SL"|"No "|"Yes"|"Gravelly sandy loam"|"29204353"|"57203592"
"GRV-SL"|"No "|"Yes"|"Very gravelly sandy loam"|"29204354"|"57203593"
"CBV-SL"|"No "|"Yes"|"Very cobbly sandy loam"|"29204355"|"57203594"
"CBX-SL"|"No "|"No "|"Extremely cobbly sandy loam"|"29204355"|"57203595"
"UWB"|"No "|"Yes"|"Unweathered bedrock"|"29204356"|"57203596"
"CBV-L"|"No "|"Yes"|"Very cobbly loam"|"29204357"|"57203597"
"CBX-SICL"|"No "|"Yes"|"Extremely cobbly silty clay loam"|"29204358"|"57203598"
"CBX-SIC"|"No "|"Yes"|"Extremely cobbly silty clay"|"29204359"|"57203599"
"UWB"|"No "|"Yes"|"Unweathered bedrock"|"29204360"|"57203600"
"LCOS"|"No "|"Yes"|"Loamy coarse sand"|"29204361"|"57203601"
"LCOS"|"No "|"Yes"|"Loamy coarse sand"|"29204362"|"57203602"
"S"|"No "|"No "|"Sand"|"29204362"|"57203603"
"LCOS"|"No "|"Yes"|"Loamy coarse sand"|"29204363"|"57203604"
"LCOS"|"No "|"Yes"|"Loamy coarse sand"|"29204364"|"57203605"
"S"|"No "|"No "|"Sand"|"29204364"|"57203606"
"LCOS"|"No "|"Yes"|"Loamy coarse sand"|"29204365"|"57203607"
"LCOS"|"No "|"Yes"|"Loamy coarse sand"|"29204366"|"57203608"
"S"|"No "|"No "|"Sand"|"29204366"|"57203609"
"LCOS"|"No "|"Yes"|"Loamy coarse sand"|"29204367"|"57203610"
"LCOS"|"No "|"Yes"|"Loamy coarse sand"|"29204368"|"57203611"
"S"|"No "|"No "|"Sand"|"29204368"|"57203612"
"SIL"|"No "|"Yes"|"Silt loam"|"29204369"|"57203613"
"SIL"|"No "|"Yes"|"Silt loam"|"29204370"|"57203614"
"SIL"|"No "|"Yes"|"Silt loam"|"29204371"|"57203615"
"L"|"No "|"Yes"|"Loam"|"29204372"|"57203616"
"SIL"|"No "|"Yes"|"Silt loam"|"29204373"|"57203617"
"SICL"|"No "|"Yes"|"Silty clay loam"|"29204374"|"57203618"
"SIL"|"No "|"Yes"|"Silt loam"|"29204375"|"57203619"
"SIL"|"No "|"Yes"|"Silt loam"|"29204376"|"57203620"
"SIL"|"No "|"Yes"|"Silt loam"|"29204377"|"57203621"
"L"|"No "|"Yes"|"Loam"|"29204378"|"57203622"
"SIL"|"No "|"Yes"|"Silt loam"|"29204379"|"57203623"
"SICL"|"No "|"Yes"|"Silty clay loam"|"29204380"|"57203624"
"SIC"|"No "|"Yes"|"Silty clay"|"29204381"|"57203625"
"SIC"|"No "|"Yes"|"Silty clay"|"29204382"|"57203626"
"SICL"|"No "|"Yes"|"Silty clay loam"|"29204383"|"57203627"
"SICL"|"No "|"Yes"|"Silty clay loam"|"29204384"|"57203628"
"SICL"|"No "|"Yes"|"Silty clay loam"|"29204385"|"57203629"
"SIL"|"No "|"Yes"|"Silt loam"|"29204386"|"57203630"
"SICL"|"No "|"Yes"|"Silty clay loam"|"29204387"|"57203631"
"SPM"|"No "|"Yes"|"Slightly decomposed plant material"|"29204388"|"57203632"
"SICL"|"No "|"No "|"Silty clay loam"|"29204389"|"57203633"
"SIL"|"No "|"Yes"|"Silt loam"|"29204389"|"57203634"
"SICL"|"No "|"Yes"|"Silty clay loam"|"29204390"|"57203635"
"SIC"|"No "|"Yes"|"Silty clay"|"29204391"|"57203636"
"SIC"|"No "|"Yes"|"Silty clay"|"29204392"|"57203637"
"SR- FSL SIC"|"Yes"|"Yes"|"Stratified fine sandy loam to silty clay"|"29204393"|"57203638"
"SICL"|"No "|"Yes"|"Silty clay loam"|"29204394"|"57203639"
"SICL"|"No "|"Yes"|"Silty clay loam"|"29204395"|"57203640"
"SIL"|"No "|"Yes"|"Silt loam"|"29204396"|"57203641"
"SICL"|"No "|"Yes"|"Silty clay loam"|"29204397"|"57203642"
"SR- FSL SIC"|"Yes"|"Yes"|"Stratified fine sandy loam to silty clay"|"29204398"|"57203643"
"SPM"|"No "|"Yes"|"Slightly decomposed plant material"|"29204399"|"57203644"
"SICL"|"No "|"Yes"|"Silty clay loam"|"29204400"|"57203645"
"SICL"|"No "|"Yes"|"Silty clay loam"|"29204401"|"57203646"
"SIC"|"No "|"Yes"|"Silty clay"|"29204402"|"57203647"
"SIC"|"No "|"Yes"|"Silty clay"|"29204403"|"57203648"
"SIL"|"No "|"Yes"|"Silt loam"|"29204404"|"57203649"
"SIL"|"No "|"Yes"|"Silt loam"|"29204405"|"57203650"
"SICL"|"No "|"Yes"|"Silty clay loam"|"29204406"|"57203651"
"SICL"|"No "|"Yes"|"Silty clay loam"|"29204407"|"57203652"
"SICL"|"No "|"Yes"|"Silty clay loam"|"29204408"|"57203653"
"SICL"|"No "|"Yes"|"Silty clay loam"|"29204409"|"57203654"
"SICL"|"No "|"Yes"|"Silty clay loam"|"29204410"|"57203655"
"SIC"|"No "|"Yes"|"Silty clay"|"29204411"|"57203656"
"SIC"|"No "|"Yes"|"Silty clay"|"29204412"|"57203657"
"SICL"|"No "|"Yes"|"Silty clay loam"|"29204413"|"57203658"
"SICL"|"No "|"Yes"|"Silty clay loam"|"29204414"|"57203659"
"SIL"|"No "|"Yes"|"Silt loam"|"29204415"|"57203660"
"SICL"|"No "|"Yes"|"Silty clay loam"|"29204416"|"57203661"
"SICL"|"No "|"Yes"|"Silty clay loam"|"29204417"|"57203662"
"SIC"|"No "|"Yes"|"Silty clay"|"29204418"|"57203663"
"SIC"|"No "|"Yes"|"Silty clay"|"29204419"|"57203664"
"SPM"|"No "|"Yes"|"Slightly decomposed plant material"|"29204420"|"57203665"
"SICL"|"No "|"No "|"Silty clay loam"|"29204421"|"57203666"
"SIL"|"No "|"Yes"|"Silt loam"|"29204421"|"57203667"
"SICL"|"No "|"Yes"|"Silty clay loam"|"29204422"|"57203668"
"SIC"|"No "|"Yes"|"Silty clay"|"29204423"|"57203669"
"SIC"|"No "|"Yes"|"Silty clay"|"29204424"|"57203670"
"SR- FSL SIC"|"Yes"|"Yes"|"Stratified fine sandy loam to silty clay"|"29204425"|"57203671"
"SR- FSL SIC"|"Yes"|"Yes"|"Stratified fine sandy loam to silty clay"|"29204426"|"57203672"
"S"|"No "|"Yes"|"Sand"|"29204427"|"57203673"
"S"|"No "|"Yes"|"Sand"|"29204428"|"57203674"
"SIL"|"No "|"Yes"|"Silt loam"|"29204429"|"57203675"
"SICL"|"No "|"Yes"|"Silty clay loam"|"29204430"|"57203676"
"SICL"|"No "|"Yes"|"Silty clay loam"|"29204431"|"57203677"
"SIC"|"No "|"Yes"|"Silty clay"|"29204432"|"57203678"
"SIC"|"No "|"Yes"|"Silty clay"|"29204433"|"57203679"
"SIL"|"No "|"Yes"|"Silt loam"|"29204434"|"57203680"
"SICL"|"No "|"No "|"Silty clay loam"|"29204434"|"57203681"
"SICL"|"No "|"Yes"|"Silty clay loam"|"29204435"|"57203682"
"SICL"|"No "|"Yes"|"Silty clay loam"|"29204436"|"57203683"
"SICL"|"No "|"Yes"|"Silty clay loam"|"29204437"|"57203684"
"FSL"|"No "|"Yes"|"Fine sandy loam"|"29204438"|"57203685"
"SICL"|"No "|"Yes"|"Silty clay loam"|"29204439"|"57203686"
"SICL"|"No "|"Yes"|"Silty clay loam"|"29204440"|"57203687"
"S"|"No "|"Yes"|"Sand"|"29204441"|"57203688"
"SICL"|"No "|"Yes"|"Silty clay loam"|"29204442"|"57203689"
"SICL"|"No "|"Yes"|"Silty clay loam"|"29204443"|"57203690"
"SICL"|"No "|"Yes"|"Silty clay loam"|"29204444"|"57203691"
